imageName,boxNumber,tl,br,lowerBound,upperBound
WIN_20200124_11_10_15_Pro.jpg,4,122 356,138 370,1,1
WIN_20200124_11_10_15_Pro.jpg,5,155 363,163 371,1,1
WIN_20200124_11_10_15_Pro.jpg,6,291 428,315 453,1,1
WIN_20200124_11_10_21_Pro.jpg,0,270 61,278 69,1,1
WIN_20200124_11_10_21_Pro.jpg,1,239 70,275 102,1,1
WIN_20200124_11_10_21_Pro.jpg,2,161 114,177 130,1,1
WIN_20200124_11_10_21_Pro.jpg,3,156 143,164 151,1,1
WIN_20200124_11_10_21_Pro.jpg,4,404 155,440 183,1,1
WIN_20200124_11_10_21_Pro.jpg,5,103 196,225 311,1,1
WIN_20200124_11_10_21_Pro.jpg,6,44 258,67 278,1,1
WIN_20200124_11_10_21_Pro.jpg,7,426 387,448 409,1,1
WIN_20200124_11_10_39_Pro.jpg,0,333 81,357 104,1,1
WIN_20200124_11_10_39_Pro.jpg,1,239 117,273 149,1,1
WIN_20200124_11_10_39_Pro.jpg,2,173 155,197 176,1,2
WIN_20200124_11_10_39_Pro.jpg,3,226 253,242 267,1,2
WIN_20200124_11_10_39_Pro.jpg,4,332 294,355 315,1,1
WIN_20200124_11_10_39_Pro.jpg,5,44 306,75 334,1,1
WIN_20200124_11_10_39_Pro.jpg,6,395 313,406 326,1,1
WIN_20200124_11_10_52_Pro.jpg,0,151 46,177 69,1,1
WIN_20200124_11_10_52_Pro.jpg,1,350 87,362 98,1,1
WIN_20200124_11_10_52_Pro.jpg,2,204 182,222 201,1,1
WIN_20200124_11_10_52_Pro.jpg,3,393 224,417 246,1,1
WIN_20200124_11_11_25_Pro.jpg,0,332 238,349 257,1,1
WIN_20200124_11_11_25_Pro.jpg,1,478 253,498 276,1,1
WIN_20200124_11_11_25_Pro.jpg,2,211 378,233 403,1,1
WIN_20200124_11_11_25_Pro.jpg,3,372 403,383 413,1,1
WIN_20200124_11_11_45_Pro.jpg,0,349 90,361 99,1,1
WIN_20200124_11_11_45_Pro.jpg,1,92 119,113 139,1,1
WIN_20200124_11_11_45_Pro.jpg,2,284 123,297 136,1,1
WIN_20200124_11_11_45_Pro.jpg,3,322 146,336 160,1,1
WIN_20200124_11_11_45_Pro.jpg,4,187 212,203 228,1,1
WIN_20200124_11_11_55_Pro.jpg,0,367 93,389 113,1,1
WIN_20200124_11_11_55_Pro.jpg,1,281 191,298 208,1,1
WIN_20200124_11_11_55_Pro.jpg,2,388 274,401 287,1,1
WIN_20200124_11_11_55_Pro.jpg,3,365 312,379 324,1,1
WIN_20200124_11_11_55_Pro.jpg,4,431 332,440 341,1,1
WIN_20200124_11_13_15_Pro.jpg,0,120 392,159 427,1,1
WIN_20200124_11_13_28_Pro.jpg,0,219 59,260 96,1,1
WIN_20200124_11_13_28_Pro.jpg,1,172 89,204 123,1,1
WIN_20200124_11_13_28_Pro.jpg,2,279 176,315 213,1,1
WIN_20200124_11_13_28_Pro.jpg,3,125 231,159 260,1,1
WIN_20200124_11_13_28_Pro.jpg,4,156 263,196 302,1,2
WIN_20200124_11_13_28_Pro.jpg,5,384 291,419 327,1,2
WIN_20200124_11_13_28_Pro.jpg,6,193 306,223 335,1,1
WIN_20200124_11_13_28_Pro.jpg,7,80 316,108 344,1,1
WIN_20200124_11_13_28_Pro.jpg,8,239 321,303 382,1,2
WIN_20200124_11_13_34_Pro.jpg,0,171 97,199 123,1,1
WIN_20200124_11_13_34_Pro.jpg,1,260 139,291 171,1,1
WIN_20200124_11_13_34_Pro.jpg,2,216 167,256 206,1,2
WIN_20200124_11_13_34_Pro.jpg,3,408 184,439 215,1,1
WIN_20200124_11_13_34_Pro.jpg,4,183 204,211 232,1,1
WIN_20200124_11_13_34_Pro.jpg,5,433 229,472 267,1,1
WIN_20200124_11_13_34_Pro.jpg,6,129 246,195 307,1,1
WIN_20200124_11_13_34_Pro.jpg,7,312 283,347 319,1,1
WIN_20200124_11_13_34_Pro.jpg,8,188 380,226 416,1,2
WIN_20200124_11_13_48_Pro.jpg,0,76 146,94 163,1,1
WIN_20200124_11_13_48_Pro.jpg,1,52 211,84 242,1,1
WIN_20200124_11_13_48_Pro.jpg,2,402 228,472 268,2,2
WIN_20200124_11_13_48_Pro.jpg,3,191 256,228 292,1,1
WIN_20200124_11_13_48_Pro.jpg,4,364 294,392 322,1,1
WIN_20200124_11_13_48_Pro.jpg,5,319 313,354 347,1,1
WIN_20200124_11_13_48_Pro.jpg,6,189 321,203 333,1,1
WIN_20200124_11_13_48_Pro.jpg,7,226 342,264 379,3,4
WIN_20200124_11_13_48_Pro.jpg,8,112 350,211 408,3,3
WIN_20200124_11_13_55_Pro.jpg,0,260 57,283 74,1,1
WIN_20200124_11_13_55_Pro.jpg,1,180 72,215 104,1,1
WIN_20200124_11_13_55_Pro.jpg,2,80 191,107 220,1,1
WIN_20200124_11_13_55_Pro.jpg,3,201 211,240 247,1,1
WIN_20200124_11_13_55_Pro.jpg,4,99 214,121 232,1,1
WIN_20200124_11_13_55_Pro.jpg,5,79 234,138 285,1,1
WIN_20200124_11_13_55_Pro.jpg,6,157 239,169 250,1,1
WIN_20200124_11_13_55_Pro.jpg,7,139 281,180 319,2,4
WIN_20200124_11_13_55_Pro.jpg,8,212 343,247 377,1,1
WIN_20200124_11_13_55_Pro.jpg,9,256 370,286 399,1,1
WIN_20200124_11_13_55_Pro.jpg,10,327 370,371 412,1,1
WIN_20200124_11_13_55_Pro.jpg,11,347 412,371 434,1,1
WIN_20200124_11_14_07_Pro.jpg,0,135 55,481 473,2,6
WIN_20200124_11_14_07_Pro.jpg,1,193 229,242 275,1,1
WIN_20200124_11_14_11_Pro.jpg,0,111 63,481 471,2,6
WIN_20200124_11_14_11_Pro.jpg,1,217 204,267 250,1,1
WIN_20200124_11_14_49_Pro.jpg,0,369 347,404 380,1,1
WIN_20200124_11_14_54_Pro.jpg,0,132 366,164 400,1,1
WIN_20200124_11_15_30_Pro.jpg,0,333 149,379 193,1,1
WIN_20200124_11_15_30_Pro.jpg,1,265 288,302 323,1,1
WIN_20200124_11_15_30_Pro.jpg,2,111 306,167 362,1,1
WIN_20200124_11_15_30_Pro.jpg,3,192 308,223 340,1,1
WIN_20200124_11_15_30_Pro.jpg,4,276 324,305 349,1,1
WIN_20200124_11_15_30_Pro.jpg,5,256 368,298 406,1,1
WIN_20200124_11_15_30_Pro.jpg,6,96 381,122 404,1,1
WIN_20200124_11_15_36_Pro.jpg,0,92 200,148 256,1,1
WIN_20200124_11_15_36_Pro.jpg,1,44 235,67 259,1,1
WIN_20200124_11_15_36_Pro.jpg,2,373 248,419 293,1,1
WIN_20200124_11_15_36_Pro.jpg,3,160 253,191 286,1,1
WIN_20200124_11_15_36_Pro.jpg,4,224 292,261 327,1,1
WIN_20200124_11_15_36_Pro.jpg,5,208 323,235 349,1,1
WIN_20200124_11_15_36_Pro.jpg,6,152 341,192 380,1,1
WIN_20200124_11_15_48_Pro.jpg,0,172 64,203 94,1,1
WIN_20200124_11_15_48_Pro.jpg,1,347 72,382 97,1,1
WIN_20200124_11_15_48_Pro.jpg,2,138 98,174 127,2,2
WIN_20200124_11_15_48_Pro.jpg,3,338 101,413 168,1,1
WIN_20200124_11_15_48_Pro.jpg,4,200 102,236 136,1,1
WIN_20200124_11_15_48_Pro.jpg,5,252 104,294 138,1,1
WIN_20200124_11_15_48_Pro.jpg,6,415 120,478 232,1,1
WIN_20200124_11_15_48_Pro.jpg,7,151 134,182 165,1,1
WIN_20200124_11_15_48_Pro.jpg,8,216 144,250 175,1,1
WIN_20200124_11_15_48_Pro.jpg,9,265 149,324 201,1,1
WIN_20200124_11_15_48_Pro.jpg,10,136 191,194 248,2,2
WIN_20200124_11_15_48_Pro.jpg,11,403 193,425 214,1,1
WIN_20200124_11_15_48_Pro.jpg,12,300 201,308 210,1,1
WIN_20200124_11_15_48_Pro.jpg,13,110 207,142 238,1,1
WIN_20200124_11_15_48_Pro.jpg,14,229 232,270 272,1,3
WIN_20200124_11_15_48_Pro.jpg,15,352 251,384 282,1,1
WIN_20200124_11_15_48_Pro.jpg,16,116 258,158 298,1,1
WIN_20200124_11_15_48_Pro.jpg,17,215 298,263 344,1,1
WIN_20200124_11_15_53_Pro.jpg,0,285 71,315 107,2,2
WIN_20200124_11_15_53_Pro.jpg,1,329 71,363 100,1,1
WIN_20200124_11_15_53_Pro.jpg,2,261 106,294 138,1,1
WIN_20200124_11_15_53_Pro.jpg,3,320 118,355 153,1,1
WIN_20200124_11_15_53_Pro.jpg,4,178 135,244 204,3,3
WIN_20200124_11_15_53_Pro.jpg,5,359 156,395 190,1,1
WIN_20200124_11_15_53_Pro.jpg,6,303 158,336 189,1,1
WIN_20200124_11_15_53_Pro.jpg,7,140 178,183 217,1,1
WIN_20200124_11_15_53_Pro.jpg,8,458 185,481 220,1,1
WIN_20200124_11_15_53_Pro.jpg,9,324 198,379 257,2,2
WIN_20200124_11_15_53_Pro.jpg,10,400 215,481 283,1,1
WIN_20200124_11_15_53_Pro.jpg,11,247 229,282 275,2,4
WIN_20200124_11_15_53_Pro.jpg,12,439 256,486 384,1,1
WIN_20200124_11_15_53_Pro.jpg,13,180 272,228 318,1,1
WIN_20200124_11_15_53_Pro.jpg,14,408 312,430 333,1,1
WIN_20200124_11_15_53_Pro.jpg,15,321 322,355 355,1,1
WIN_20200124_11_17_30_Pro.jpg,0,240 119,283 157,1,1
WIN_20200124_11_17_30_Pro.jpg,1,108 193,139 222,1,1
WIN_20200124_11_17_30_Pro.jpg,2,141 386,171 415,1,1
WIN_20200124_11_17_40_Pro.jpg,0,271 156,296 180,1,1
WIN_20200124_11_17_40_Pro.jpg,1,113 223,144 254,1,1
WIN_20200124_11_17_45_Pro.jpg,0,229 124,260 153,1,1
WIN_20200124_11_17_45_Pro.jpg,1,351 245,376 269,1,1
WIN_20200124_11_17_56_Pro.jpg,0,368 82,458 171,1,1
WIN_20200124_11_17_56_Pro.jpg,1,64 178,84 202,1,1
WIN_20200124_11_17_56_Pro.jpg,2,72 212,130 266,1,1
WIN_20200124_11_17_56_Pro.jpg,3,132 275,182 323,1,1
WIN_20200124_11_17_56_Pro.jpg,4,107 299,132 323,1,1
WIN_20200124_11_17_56_Pro.jpg,5,432 306,463 335,1,1
WIN_20200124_11_17_56_Pro.jpg,6,326 327,362 367,2,2
WIN_20200124_11_17_56_Pro.jpg,7,225 373,283 445,2,2
WIN_20200124_11_18_00_Pro.jpg,0,216 69,240 91,1,1
WIN_20200124_11_18_00_Pro.jpg,1,167 99,227 155,1,1
WIN_20200124_11_18_00_Pro.jpg,2,128 168,155 192,1,1
WIN_20200124_11_18_00_Pro.jpg,3,147 182,196 226,1,1
WIN_20200124_11_18_00_Pro.jpg,4,440 260,483 379,1,2
WIN_20200124_11_18_00_Pro.jpg,5,89 306,161 370,2,2
WIN_20200124_11_18_00_Pro.jpg,6,206 358,243 397,2,2
WIN_20200124_11_18_00_Pro.jpg,7,287 431,319 461,1,1
WIN_20200124_11_18_12_Pro.jpg,0,38 50,485 473,1,5
WIN_20200124_11_18_18_Pro.jpg,0,33 56,478 480,1,5
WIN_20200124_11_19_34_Pro.jpg,0,283 59,306 80,1,3
WIN_20200124_11_19_34_Pro.jpg,1,284 90,311 115,1,2
WIN_20200124_11_19_34_Pro.jpg,2,159 136,195 170,1,1
WIN_20200124_11_19_34_Pro.jpg,3,88 137,347 430,5,7
WIN_20200124_11_19_34_Pro.jpg,4,381 148,411 175,1,1
WIN_20200124_11_19_34_Pro.jpg,5,357 204,449 281,1,2
WIN_20200124_11_19_34_Pro.jpg,6,92 232,133 269,1,1
WIN_20200124_11_19_34_Pro.jpg,7,312 413,343 444,1,1
WIN_20200124_11_20_03_Pro.jpg,0,145 74,179 103,1,1
WIN_20200124_11_20_03_Pro.jpg,1,149 178,195 218,1,1
WIN_20200124_11_20_03_Pro.jpg,2,365 180,421 234,1,3
WIN_20200124_11_20_03_Pro.jpg,3,75 186,139 247,1,1
WIN_20200124_11_20_03_Pro.jpg,4,425 205,449 231,1,1
WIN_20200124_11_20_03_Pro.jpg,5,232 235,295 278,2,2
WIN_20200124_11_20_03_Pro.jpg,6,300 261,331 297,1,3
WIN_20200124_11_20_03_Pro.jpg,7,367 273,416 319,1,2
WIN_20200124_11_20_03_Pro.jpg,8,243 291,291 335,1,1
WIN_20200124_11_20_03_Pro.jpg,9,313 303,355 344,1,1
WIN_20200124_11_20_03_Pro.jpg,10,211 383,251 424,1,1
WIN_20200124_11_20_08_Pro.jpg,0,225 80,294 143,1,1
WIN_20200124_11_20_08_Pro.jpg,1,391 105,423 136,1,1
WIN_20200124_11_20_08_Pro.jpg,2,279 142,318 185,1,2
WIN_20200124_11_20_08_Pro.jpg,3,241 236,286 292,2,2
WIN_20200124_11_20_08_Pro.jpg,4,84 261,127 300,1,1
WIN_20200124_11_20_08_Pro.jpg,5,184 261,232 307,1,1
WIN_20200124_11_20_08_Pro.jpg,6,244 303,277 333,1,2
WIN_20200124_11_20_08_Pro.jpg,7,199 328,239 367,1,1
WIN_20200124_11_20_08_Pro.jpg,8,328 338,383 391,1,3
WIN_20200124_11_20_08_Pro.jpg,9,243 365,287 414,1,2
WIN_20200124_11_20_08_Pro.jpg,10,343 395,371 419,1,1
WIN_20200124_11_20_25_Pro.jpg,0,355 101,391 133,1,1
WIN_20200124_11_20_25_Pro.jpg,1,431 218,467 259,1,1
WIN_20200124_11_20_25_Pro.jpg,2,274 343,340 397,2,2
WIN_20200124_11_20_36_Pro.jpg,0,251 84,276 110,1,2
WIN_20200124_11_20_36_Pro.jpg,1,335 109,363 138,1,1
WIN_20200124_11_20_36_Pro.jpg,2,144 154,198 204,1,1
WIN_20200124_11_20_36_Pro.jpg,3,117 247,151 278,1,1
WIN_20200124_11_20_36_Pro.jpg,4,212 373,243 402,1,1
WIN_20200124_11_20_41_Pro.jpg,0,204 134,236 163,1,1
WIN_20200124_11_20_41_Pro.jpg,1,289 134,343 185,1,1
WIN_20200124_11_20_41_Pro.jpg,2,412 206,439 233,1,1
WIN_20200124_11_20_41_Pro.jpg,3,103 251,134 282,1,1
WIN_20200124_11_20_41_Pro.jpg,4,407 291,435 320,1,1
WIN_20200124_11_20_53_Pro.jpg,0,45 90,434 466,2,4
WIN_20200124_11_20_53_Pro.jpg,1,424 188,477 239,1,1
WIN_20200124_11_20_57_Pro.jpg,0,40 67,414 447,2,5
WIN_20200124_11_20_57_Pro.jpg,1,390 149,401 158,1,1
WIN_20200124_11_20_57_Pro.jpg,2,376 366,427 410,1,1
WIN_20200124_11_21_09_Pro.jpg,0,277 54,435 136,1,3
WIN_20200124_11_21_09_Pro.jpg,1,73 60,203 163,4,10
WIN_20200124_11_21_09_Pro.jpg,2,253 61,294 89,1,2
WIN_20200124_11_21_09_Pro.jpg,3,204 64,228 88,1,1
WIN_20200124_11_21_09_Pro.jpg,4,321 122,381 162,2,2
WIN_20200124_11_21_09_Pro.jpg,5,91 143,112 163,1,1
WIN_20200124_11_21_09_Pro.jpg,6,304 159,389 266,4,5
WIN_20200124_11_21_09_Pro.jpg,7,92 164,235 241,9,15
WIN_20200124_11_21_09_Pro.jpg,8,260 181,304 222,1,1
WIN_20200124_11_21_09_Pro.jpg,9,40 187,74 242,1,3
WIN_20200124_11_21_09_Pro.jpg,10,73 213,100 241,1,1
WIN_20200124_11_21_09_Pro.jpg,11,111 228,122 236,1,1
WIN_20200124_11_21_09_Pro.jpg,12,239 238,286 299,2,3
WIN_20200124_11_21_09_Pro.jpg,13,102 240,132 265,1,1
WIN_20200124_11_21_09_Pro.jpg,14,40 251,77 294,1,2
WIN_20200124_11_21_09_Pro.jpg,15,185 255,211 279,1,1
WIN_20200124_11_21_09_Pro.jpg,16,80 268,174 391,7,12
WIN_20200124_11_21_09_Pro.jpg,17,216 278,317 430,13,18
WIN_20200124_11_21_09_Pro.jpg,18,70 326,96 352,1,1
WIN_20200124_11_21_09_Pro.jpg,19,145 381,183 411,1,1
WIN_20200124_11_21_09_Pro.jpg,20,153 417,197 454,1,1
WIN_20200124_11_21_09_Pro.jpg,21,252 427,287 456,1,1
WIN_20200131_16_11_59_Pro.jpg,0,74 37,468 348,2,4
WIN_20200131_16_11_59_Pro.jpg,1,34 276,44 285,1,1
WIN_20200131_16_11_59_Pro.jpg,2,327 312,355 338,1,1
WIN_20200131_16_11_59_Pro.jpg,3,281 341,297 356,1,1
WIN_20200131_16_11_59_Pro.jpg,4,150 363,171 385,1,1
WIN_20200131_16_11_59_Pro.jpg,5,348 392,362 405,1,1
WIN_20200131_16_11_59_Pro.jpg,6,299 395,325 421,1,1
WIN_20200131_16_12_03_Pro.jpg,0,115 50,502 328,2,4
WIN_20200131_16_12_03_Pro.jpg,1,63 150,75 161,1,1
WIN_20200131_16_12_03_Pro.jpg,2,103 286,125 305,1,1
WIN_20200131_16_12_03_Pro.jpg,3,228 333,244 349,1,1
WIN_20200131_16_12_03_Pro.jpg,4,279 336,308 362,1,1
WIN_20200131_16_12_03_Pro.jpg,5,206 389,234 415,1,1
WIN_20200131_16_12_03_Pro.jpg,6,255 410,268 424,1,1
WIN_20200131_16_12_20_Pro.jpg,0,191 61,203 72,1,1
WIN_20200131_16_12_20_Pro.jpg,1,186 125,198 137,1,1
WIN_20200131_16_12_20_Pro.jpg,2,387 126,421 154,1,1
WIN_20200131_16_12_20_Pro.jpg,3,252 152,273 169,1,1
WIN_20200131_16_12_20_Pro.jpg,4,11 204,394 495,2,4
WIN_20200131_16_12_37_Pro.jpg,0,150 28,427 193,1,2
WIN_20200131_16_12_37_Pro.jpg,1,116 96,129 107,1,1
WIN_20200131_16_12_37_Pro.jpg,2,78 199,91 211,1,1
WIN_20200131_16_12_37_Pro.jpg,3,76 280,91 294,1,1
WIN_20200131_16_12_41_Pro.jpg,0,244 29,485 217,1,2
WIN_20200131_16_12_41_Pro.jpg,1,206 52,218 65,1,1
WIN_20200131_16_12_41_Pro.jpg,2,126 133,139 146,1,1
WIN_20200131_16_12_41_Pro.jpg,3,91 210,105 223,1,1
WIN_20200131_16_12_52_Pro.jpg,0,165 52,184 68,1,1
WIN_20200131_16_12_52_Pro.jpg,1,215 78,229 92,1,1
WIN_20200131_16_12_52_Pro.jpg,2,194 110,213 130,1,1
WIN_20200131_16_12_52_Pro.jpg,3,310 135,326 148,1,1
WIN_20200131_16_12_52_Pro.jpg,4,140 141,185 181,1,1
WIN_20200131_16_12_52_Pro.jpg,5,110 185,136 208,1,1
WIN_20200131_16_12_52_Pro.jpg,6,68 191,83 208,1,1
WIN_20200131_16_12_52_Pro.jpg,7,272 199,317 257,2,3
WIN_20200131_16_12_52_Pro.jpg,8,45 221,64 240,1,1
WIN_20200131_16_12_52_Pro.jpg,9,225 262,253 291,1,1
WIN_20200131_16_12_52_Pro.jpg,10,356 341,371 356,1,1
WIN_20200131_16_12_52_Pro.jpg,11,185 345,200 359,1,1
WIN_20200131_16_12_52_Pro.jpg,12,110 360,128 379,1,1
WIN_20200131_16_12_52_Pro.jpg,13,68 362,86 382,1,2
WIN_20200131_16_12_52_Pro.jpg,14,362 368,387 391,1,1
WIN_20200131_16_12_52_Pro.jpg,15,265 390,281 406,1,1
WIN_20200131_16_12_52_Pro.jpg,16,274 404,300 430,1,2
WIN_20200131_16_12_56_Pro.jpg,0,283 42,300 57,1,1
WIN_20200131_16_12_56_Pro.jpg,1,313 85,328 99,1,1
WIN_20200131_16_12_56_Pro.jpg,2,275 105,296 125,1,1
WIN_20200131_16_12_56_Pro.jpg,3,204 111,249 154,1,1
WIN_20200131_16_12_56_Pro.jpg,4,123 117,139 136,1,1
WIN_20200131_16_12_56_Pro.jpg,5,162 134,187 157,1,1
WIN_20200131_16_12_56_Pro.jpg,6,87 135,106 152,1,1
WIN_20200131_16_12_56_Pro.jpg,7,365 182,381 193,1,1
WIN_20200131_16_12_56_Pro.jpg,8,279 226,335 275,1,3
WIN_20200131_16_12_56_Pro.jpg,9,220 254,249 282,1,1
WIN_20200131_16_12_56_Pro.jpg,10,71 286,90 305,1,1
WIN_20200131_16_12_56_Pro.jpg,11,146 306,161 320,1,1
WIN_20200131_16_12_56_Pro.jpg,12,297 380,314 395,1,1
WIN_20200131_16_12_56_Pro.jpg,13,188 381,214 427,2,3
WIN_20200131_16_12_56_Pro.jpg,14,285 407,309 432,1,1
WIN_20200131_16_14_16_Pro.jpg,0,109 27,419 431,2,6
WIN_20200131_16_14_16_Pro.jpg,1,394 114,410 131,1,1
WIN_20200131_16_14_16_Pro.jpg,2,93 244,104 252,1,1
WIN_20200131_16_14_16_Pro.jpg,3,231 445,243 456,1,1
WIN_20200131_16_15_00_Pro.jpg,0,157 90,185 116,1,1
WIN_20200131_16_15_00_Pro.jpg,1,331 132,360 160,1,1
WIN_20200131_16_15_00_Pro.jpg,2,148 196,166 216,1,1
WIN_20200131_16_15_00_Pro.jpg,3,57 274,346 492,2,4
WIN_20200131_16_15_28_Pro.jpg,0,278 106,309 134,1,2
WIN_20200131_16_15_28_Pro.jpg,1,108 132,123 145,1,1
WIN_20200131_16_15_28_Pro.jpg,2,254 239,282 264,1,1
WIN_20200131_16_15_28_Pro.jpg,3,366 325,387 347,1,1
WIN_20200131_16_15_28_Pro.jpg,4,303 392,323 411,1,1
WIN_20200131_16_15_29_Pro.jpg,0,278 108,309 136,1,2
WIN_20200131_16_15_29_Pro.jpg,1,108 132,123 146,1,1
WIN_20200131_16_15_29_Pro.jpg,2,255 241,281 267,1,1
WIN_20200131_16_15_29_Pro.jpg,3,366 327,387 350,1,1
WIN_20200131_16_15_29_Pro.jpg,4,303 395,323 412,1,1
WIN_20200131_16_15_34_Pro.jpg,0,220 75,233 89,1,1
WIN_20200131_16_15_34_Pro.jpg,1,362 156,394 183,1,2
WIN_20200131_16_15_34_Pro.jpg,2,257 248,283 271,1,1
WIN_20200131_16_15_34_Pro.jpg,3,287 380,308 400,1,1
WIN_20200131_16_15_34_Pro.jpg,4,196 394,213 411,1,1
WIN_20200131_16_15_43_Pro.jpg,0,322 142,353 167,2,2
WIN_20200131_16_15_43_Pro.jpg,1,357 203,388 232,1,1
WIN_20200131_16_15_43_Pro.jpg,2,41 220,59 237,1,1
WIN_20200131_16_15_43_Pro.jpg,3,204 277,242 312,1,1
WIN_20200131_16_15_43_Pro.jpg,4,50 294,67 311,1,1
WIN_20200131_16_15_43_Pro.jpg,5,92 329,113 347,1,1
WIN_20200131_16_15_43_Pro.jpg,6,244 360,275 391,1,1
WIN_20200131_16_16_00_Pro.jpg,0,164 82,189 105,1,1
WIN_20200131_16_16_00_Pro.jpg,1,53 129,80 163,1,2
WIN_20200131_16_16_00_Pro.jpg,2,108 262,122 275,1,1
WIN_20200131_16_16_00_Pro.jpg,3,234 353,252 370,1,1
WIN_20200131_16_16_00_Pro.jpg,4,163 374,176 388,1,1
WIN_20200131_16_16_08_Pro.jpg,0,274 100,292 119,1,1
WIN_20200131_16_16_08_Pro.jpg,1,99 132,116 148,1,1
WIN_20200131_16_16_08_Pro.jpg,2,306 235,332 258,1,1
WIN_20200131_16_16_08_Pro.jpg,3,227 315,248 335,1,1
WIN_20200131_16_16_08_Pro.jpg,4,244 462,265 474,1,1
WIN_20200131_16_16_13_Pro.jpg,0,230 67,249 83,1,1
WIN_20200131_16_16_13_Pro.jpg,1,377 161,395 179,1,1
WIN_20200131_16_16_13_Pro.jpg,2,294 280,321 305,1,1
WIN_20200131_16_16_13_Pro.jpg,3,180 282,201 302,1,1
WIN_20200131_16_16_13_Pro.jpg,4,86 398,103 412,1,1
WIN_20200131_16_16_21_Pro.jpg,0,191 78,211 96,1,1
WIN_20200131_16_16_21_Pro.jpg,1,298 132,338 159,2,2
WIN_20200131_16_16_25_Pro.jpg,0,343 97,363 116,1,1
WIN_20200131_16_16_25_Pro.jpg,1,365 209,399 244,2,2
WIN_20200131_16_16_34_Pro.jpg,0,234 84,267 113,1,1
WIN_20200131_16_16_39_Pro.jpg,0,356 133,389 164,1,1
WIN_20200131_16_16_48_Pro.jpg,0,140 84,170 116,1,1
WIN_20200131_16_16_48_Pro.jpg,1,356 102,368 113,1,1
WIN_20200131_16_16_48_Pro.jpg,2,116 146,132 161,1,1
WIN_20200131_16_16_48_Pro.jpg,3,30 250,57 272,1,1
WIN_20200131_16_16_48_Pro.jpg,4,383 262,412 291,1,1
WIN_20200131_16_16_48_Pro.jpg,5,312 295,342 317,1,3
WIN_20200131_16_16_48_Pro.jpg,6,231 357,250 373,1,1
WIN_20200131_16_16_52_Pro.jpg,0,322 70,357 101,1,1
WIN_20200131_16_16_52_Pro.jpg,1,123 82,146 104,1,1
WIN_20200131_16_16_52_Pro.jpg,2,266 87,278 99,1,1
WIN_20200131_16_16_52_Pro.jpg,3,85 125,99 136,1,1
WIN_20200131_16_16_52_Pro.jpg,4,445 247,454 255,1,1
WIN_20200131_16_16_52_Pro.jpg,5,146 297,164 314,1,1
WIN_20200131_16_16_52_Pro.jpg,6,246 323,268 351,1,3
WIN_20200131_16_16_52_Pro.jpg,7,308 360,339 389,1,1
WIN_20200131_16_17_00_Pro.jpg,0,274 118,293 138,1,1
WIN_20200131_16_17_00_Pro.jpg,1,150 165,169 182,1,2
WIN_20200131_16_17_00_Pro.jpg,2,117 213,139 235,1,1
WIN_20200131_16_17_00_Pro.jpg,3,325 318,353 347,1,2
WIN_20200131_16_17_00_Pro.jpg,4,289 319,310 339,1,2
WIN_20200131_16_17_00_Pro.jpg,5,398 329,417 349,1,1
WIN_20200131_16_17_00_Pro.jpg,6,245 332,267 352,1,1
WIN_20200131_16_17_00_Pro.jpg,7,359 364,378 382,1,1
WIN_20200131_16_17_00_Pro.jpg,8,337 391,358 411,1,1
WIN_20200131_16_17_00_Pro.jpg,9,292 424,308 441,1,1
WIN_20200131_16_17_05_Pro.jpg,0,215 123,238 146,1,1
WIN_20200131_16_17_05_Pro.jpg,1,278 129,299 146,1,2
WIN_20200131_16_17_05_Pro.jpg,2,380 211,400 228,1,1
WIN_20200131_16_17_05_Pro.jpg,3,164 286,185 305,1,1
WIN_20200131_16_17_05_Pro.jpg,4,197 315,219 332,1,2
WIN_20200131_16_17_05_Pro.jpg,5,207 347,236 374,1,2
WIN_20200131_16_17_05_Pro.jpg,6,101 365,118 382,1,1
WIN_20200131_16_17_05_Pro.jpg,7,150 389,172 409,1,1
WIN_20200131_16_17_05_Pro.jpg,8,189 393,208 412,1,1
WIN_20200131_16_17_05_Pro.jpg,9,238 410,258 430,1,1
WIN_20200131_16_17_28_Pro.jpg,0,260 105,292 137,1,1
WIN_20200131_16_17_28_Pro.jpg,1,37 262,55 279,1,1
WIN_20200131_16_17_32_Pro.jpg,0,74 135,92 154,1,1
WIN_20200131_16_17_32_Pro.jpg,1,347 149,379 179,1,1
WIN_20200131_16_17_40_Pro.jpg,0,105 100,482 459,1,5
WIN_20200131_16_17_40_Pro.jpg,1,69 194,83 205,1,1
WIN_20200131_16_17_45_Pro.jpg,0,211 78,225 92,1,1
WIN_20200131_16_17_45_Pro.jpg,1,60 121,438 472,1,5
WIN_20200131_16_17_55_Pro.jpg,0,235 189,265 215,1,1
WIN_20200131_16_17_55_Pro.jpg,1,345 339,364 359,1,1
WIN_20200131_16_17_59_Pro.jpg,0,273 195,302 221,1,1
WIN_20200131_16_17_59_Pro.jpg,1,261 374,281 394,1,1
WIN_20200131_16_18_07_Pro.jpg,0,265 275,283 293,1,1
WIN_20200131_16_18_07_Pro.jpg,1,199 462,212 473,1,1
WIN_20200131_16_18_14_Pro.jpg,0,243 277,260 296,1,1
WIN_20200131_16_18_22_Pro.jpg,0,260 75,283 98,1,1
WIN_20200131_16_18_22_Pro.jpg,1,341 264,361 281,1,1
WIN_20200131_16_18_27_Pro.jpg,0,412 188,435 208,1,1
